state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value,date
NY,2019,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.542620166,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1607.0,1736,2019-05-01
NY,2019,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.555422361,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1597.0,1729,2019-06-01
NY,2019,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.585414585,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1595.0,1736,2019-07-01
NY,2019,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.61384597,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1590.0,1739,2019-08-01
NY,2019,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.614554075,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1605.0,1755,2019-09-01
NY,2019,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.644389027,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1599.0,1758,2019-10-01
NY,2019,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.674155066,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1620.0,1790,2019-11-01
NY,2019,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.70299993,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1606.0,1784,2019-12-01
NY,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.701642798,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1669.0,1853,2020-01-01
NY,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.711144566,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1716.0,1909,2020-02-01
NY,2020,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.683179283,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1768.0,1957,2020-03-01
NY,2020,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.615052603,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1894.0,2072,2020-04-01
NY,2020,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.599607881,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2009.0,2192,2020-05-01
NY,2020,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.595081594,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2070.0,2256,2020-06-01
NY,2020,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.584493424,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2118.0,2304,2020-07-01
NY,2020,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.566260322,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2202.0,2388,2020-08-01
NY,2020,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.550813167,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2244.0,2427,2020-09-01
NY,2020,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.529371437,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2279.0,2456,2020-10-01
NY,2020,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.481120952,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2319.0,2479,2020-11-01
NY,2020,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.413828923,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2386.0,2522,2020-12-01
NY,2021,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.397015095,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2473.0,2606,2021-01-01
NY,2021,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.385695653,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2504.0,2634,2021-02-01
NY,2021,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.389584256,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2545.0,2679,2021-03-01
NY,2021,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.42479193,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2506.0,2654,2021-04-01
NY,2021,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.430981298,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2486.0,2635,2021-05-01
NY,2021,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.44862058,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2500.0,2658,2021-06-01
NY,2021,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.465711136,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2514.0,2680,2021-07-01
NY,2021,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.462934603,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2538.0,2705,2021-08-01
NY,2021,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.48018895,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2565.0,2741,2021-09-01
NY,2021,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.479143907,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2598.0,2776,2021-10-01
NY,2021,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.492417118,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2607.0,2792,2021-11-01
NY,2021,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.535675839,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2643.0,2852,2021-12-01
NY,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.517869535,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2613.0,2811,2022-01-01
NY,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.506426376,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2624.0,2817,2022-02-01
NY,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.49092232,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2615.0,2800,2022-03-01
NY,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.466394969,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2650.0,2826,2022-04-01
NY,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.442954313,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2648.0,2812,2022-05-01
NY,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.393491253,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2684.0,2827,2022-06-01
NY,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.356184903,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2706.0,2833,2022-07-01
NY,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.342292311,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2695.0,2815,2022-08-01
NY,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.312585061,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2714.0,2821,2022-09-01
NY,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.293824394,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2748.0,2847,2022-10-01
NY,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.275147115,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2797.0,2889,2022-11-01
NY,2022,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.234804657,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2812.0,2886,2022-12-01
NY,2023,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.237044601,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2861.0,2937,2023-01-01
NY,2023,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.229568411,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2885.0,2958,2023-02-01
NY,2023,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.223826516,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2889.0,2959,2023-03-01
NY,2023,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.229640108,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2934.0,3008,2023-04-01
NY,2023,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.220432934,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2952.0,3022,2023-05-01
NY,2023,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.220022002,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2941.0,3011,2023-06-01
NY,2023,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.212515196,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2898.0,2963,2023-07-01
NY,2023,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.19624621,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2919.0,2977,2023-08-01
NY,2023,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.177227233,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2898.0,2946,2023-09-01
NY,2023,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.154047241,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2868.0,2905,2023-10-01
NY,2023,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.130592458,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2856.0,2882,2023-11-01
NY,2023,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.119320442,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2856.0,2877,2023-12-01
NY,2024,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.125055659,New York,Underreported due to incomplete data.,*,2779.0,2793,2024-01-01
